Date,Product,Quantity,Price
2025-02-06,Smartwatch,44,654.83
2025-01-30,Tablet,48,441.21
2024-07-16,Smartwatch,16,388.79
2023-12-10,Tablet,14,317.81
2020-05-05,Tablet,8,464.19
2023-02-15,Smartwatch,38,389.0
2021-02-04,Smartphone,2,16.76
2025-01-21,Fone de Ouvido,23,619.26
2021-07-01,Fone de Ouvido,12,264.46
2021-08-26,Smartphone,21,570.54
2024-03-07,Laptop,25,471.08
2024-06-03,Smartwatch,13,784.48
2023-04-17,Smartwatch,6,440.66
2020-09-18,Laptop,49,36.25
2025-02-14,Fone de Ouvido,18,369.25
2021-09-29,Fone de Ouvido,2,942.76
2023-03-06,Fone de Ouvido,9,547.02
2022-01-13,Laptop,35,198.19
2024-05-18,Tablet,19,169.3
2020-05-09,Tablet,6,409.84
2020-08-25,Smartwatch,13,512.24
2024-03-15,Smartwatch,15,686.16
2021-08-16,Tablet,45,426.5
2021-04-01,Smartwatch,27,766.25
2020-08-15,Smartwatch,4,204.93
2021-01-22,Fone de Ouvido,37,33.45
2024-08-25,Tablet,38,828.83
2024-08-18,Fone de Ouvido,23,132.24
2024-02-16,Laptop,35,262.59
2021-09-08,Tablet,21,995.01
2023-08-09,Laptop,27,993.77
2022-03-19,Tablet,25,197.5
2020-11-09,Laptop,13,363.22
2022-04-03,Fone de Ouvido,31,911.13
2020-06-18,Fone de Ouvido,21,187.6
2021-12-18,Smartphone,3,329.86
2020-03-04,Laptop,21,985.26
2022-08-28,Smartphone,22,639.85
2024-09-16,Fone de Ouvido,22,524.62
2024-04-18,Smartphone,49,352.63
2024-10-15,Tablet,38,674.83
2020-08-25,Fone de Ouvido,7,957.92
2024-12-17,Fone de Ouvido,20,845.4
2022-01-22,Laptop,12,524.56
2020-07-26,Fone de Ouvido,32,782.72
2021-05-31,Tablet,31,714.24
2022-02-12,Tablet,40,19.0
2024-07-05,Smartphone,6,641.62
2022-01-06,Smartphone,11,760.8
2020-01-16,Smartphone,1,884.01
2024-06-03,Fone de Ouvido,7,226.43
2022-06-10,Fone de Ouvido,9,112.03
2022-12-05,Laptop,47,711.09
2021-07-24,Fone de Ouvido,34,489.9
2022-04-15,Smartphone,47,345.06
2020-08-04,Smartphone,34,951.98
2024-06-12,Tablet,26,419.87
2021-11-12,Tablet,24,444.71
2022-05-30,Fone de Ouvido,20,450.67
2020-12-09,Tablet,35,665.5
2024-02-08,Smartwatch,29,779.11
2020-08-18,Smartphone,23,462.38
2023-02-28,Tablet,23,795.95
2020-01-25,Tablet,38,838.71
2020-07-20,Tablet,25,941.14
2023-11-15,Laptop,47,264.5
2021-08-12,Fone de Ouvido,32,248.8
2020-04-01,Tablet,14,202.85
2020-03-21,Smartphone,40,470.66
2022-08-06,Laptop,24,168.21
2024-02-04,Smartwatch,2,960.4
2021-06-16,Tablet,29,30.3
2024-11-26,Smartwatch,49,873.8
2024-05-16,Smartphone,7,133.89
2024-04-17,Smartwatch,15,476.5
2024-10-05,Tablet,49,483.06
2023-08-28,Smartwatch,40,509.58
2024-06-16,Fone de Ouvido,26,860.12
2023-05-01,Smartphone,49,30.66
2020-01-22,Laptop,27,648.7
2020-09-18,Smartphone,4,779.12
2020-09-19,Smartwatch,30,550.06
2025-01-24,Tablet,39,236.55
2023-06-13,Fone de Ouvido,19,636.29
2023-06-09,Tablet,6,323.51
2022-04-01,Smartphone,17,383.45
2024-01-05,Smartwatch,18,127.95
2020-05-12,Tablet,42,759.36
2023-03-26,Smartphone,22,446.84
2024-05-28,Smartphone,22,244.84
2022-07-16,Smartwatch,2,12.65
2023-05-25,Smartwatch,16,31.43
2022-01-26,Smartwatch,13,954.37
2023-07-01,Smartwatch,40,730.59
2024-04-06,Laptop,3,863.51
2024-07-08,Laptop,25,227.87
2024-10-29,Tablet,24,831.25
2023-06-11,Tablet,24,427.58
2024-08-23,Fone de Ouvido,29,683.92
2024-10-06,Smartwatch,45,953.29
2020-04-30,Fone de Ouvido,28,952.03
2021-09-24,Tablet,36,781.23
2021-09-11,Smartphone,23,827.37
2022-06-21,Smartphone,47,662.29
2023-10-06,Fone de Ouvido,24,405.19
2024-11-27,Fone de Ouvido,6,450.31
2022-05-06,Laptop,21,72.43
2021-10-07,Laptop,4,277.63
2021-02-15,Smartphone,39,447.1
2024-07-09,Tablet,32,83.75
2024-08-01,Tablet,16,992.36
2021-02-01,Fone de Ouvido,46,72.64
2021-09-20,Fone de Ouvido,18,669.96
2020-07-15,Fone de Ouvido,21,264.05
2021-09-11,Laptop,5,519.89
2021-03-04,Smartphone,28,163.58
2023-12-20,Smartphone,18,901.2
2023-05-19,Laptop,30,475.83
2023-10-07,Tablet,49,454.8
2020-08-25,Tablet,47,383.27
2022-11-04,Smartphone,12,701.54
2020-12-23,Smartphone,46,501.63
2025-02-08,Tablet,1,440.49
2020-07-06,Smartphone,25,874.82
2022-07-27,Fone de Ouvido,8,192.18
2023-07-26,Smartwatch,44,773.15
2022-05-25,Smartphone,42,938.91
2022-04-29,Smartwatch,22,197.35
2022-09-28,Fone de Ouvido,20,43.42
2022-01-02,Smartwatch,19,844.25
2023-07-17,Smartwatch,41,269.41
2020-10-22,Tablet,9,92.93
2022-08-24,Smartphone,41,542.59
2024-08-16,Tablet,39,930.05
2021-03-06,Smartphone,44,70.8
2025-03-20,Smartphone,4,260.35
2021-08-17,Smartphone,27,841.39
2022-08-05,Fone de Ouvido,11,995.48
2020-02-29,Tablet,33,851.45
2020-08-06,Tablet,25,465.45
2024-11-14,Laptop,19,623.56
2022-07-07,Smartphone,44,976.73
2020-12-27,Smartphone,45,303.11
2023-11-13,Tablet,3,905.67
2020-01-25,Smartphone,25,917.39
2022-01-18,Laptop,1,540.48
2022-03-11,Tablet,29,944.38
2023-06-27,Fone de Ouvido,3,969.45
2024-06-14,Fone de Ouvido,26,684.13
2020-01-03,Laptop,29,944.09
2020-05-30,Laptop,38,897.61
2022-09-20,Fone de Ouvido,42,180.7
2020-07-14,Smartwatch,17,751.24
2020-09-09,Fone de Ouvido,29,569.41
2025-01-18,Fone de Ouvido,47,804.16
2020-09-04,Laptop,36,366.91
2023-10-22,Laptop,15,424.76
2020-05-08,Smartwatch,31,637.58
2025-01-22,Smartphone,19,660.17
2024-12-24,Smartwatch,32,333.25
2020-10-22,Tablet,18,196.2
2020-06-28,Fone de Ouvido,37,29.15
2020-08-09,Smartphone,44,656.39
2024-10-23,Smartwatch,39,805.98
2024-04-14,Smartwatch,16,134.01
2020-12-23,Smartwatch,1,190.48
2024-05-19,Tablet,33,955.74
2020-08-23,Fone de Ouvido,48,920.36
2021-04-14,Smartphone,11,129.96
2022-01-17,Smartphone,25,873.71
2022-04-10,Smartphone,49,990.72
2021-08-05,Smartwatch,38,720.98
2024-10-21,Smartphone,3,794.93
2023-03-10,Smartwatch,22,130.7
2022-11-19,Smartwatch,7,892.69
2024-02-02,Fone de Ouvido,19,894.48
2021-07-29,Smartphone,45,613.89
2021-12-15,Tablet,26,194.85
2022-07-27,Tablet,32,375.68
2021-05-16,Fone de Ouvido,43,711.59
2023-05-08,Smartwatch,26,729.32
2024-06-14,Smartphone,5,165.53
2024-03-23,Smartwatch,9,116.55
2021-02-28,Smartphone,2,175.82
2022-01-21,Tablet,6,625.39
2022-09-09,Tablet,1,553.86
2023-09-17,Fone de Ouvido,17,353.8
2021-08-11,Fone de Ouvido,13,677.57
2022-12-20,Smartphone,41,799.39
2023-07-17,Tablet,6,543.34
2023-05-05,Tablet,22,244.55
2021-04-06,Smartphone,1,309.79
2022-09-21,Smartphone,13,841.23
2020-09-22,Smartphone,10,681.38
2021-12-11,Smartwatch,44,123.98
2020-07-24,Laptop,47,116.54
2022-05-09,Tablet,11,910.43
2024-09-16,Fone de Ouvido,18,110.43
2023-03-23,Tablet,18,354.06
2021-06-07,Smartphone,3,91.97
2025-01-19,Fone de Ouvido,20,91.97
2021-02-09,Laptop,33,253.79
2022-08-09,Smartphone,35,265.43
2020-06-16,Fone de Ouvido,11,438.14
2024-04-19,Fone de Ouvido,12,66.09
2021-09-03,Smartphone,35,604.93
2020-12-23,Smartphone,4,223.01
2020-11-22,Fone de Ouvido,17,795.93
2022-12-01,Laptop,30,250.0
2023-04-20,Fone de Ouvido,21,874.45
2022-01-24,Laptop,29,710.0
2021-06-03,Fone de Ouvido,19,132.48
2020-02-23,Tablet,5,600.33
2020-05-05,Laptop,17,116.39
2020-02-13,Smartphone,17,421.42
2020-05-06,Smartphone,33,253.71
2020-01-30,Smartwatch,8,360.33
2020-08-16,Smartphone,17,86.27
2022-11-15,Smartwatch,10,185.93
2020-11-02,Fone de Ouvido,23,577.84
2023-06-26,Laptop,4,698.99
2024-07-08,Smartphone,12,538.05
2020-10-25,Smartphone,2,689.14
2020-08-12,Tablet,34,766.91
2022-06-08,Smartphone,18,328.89
2023-03-31,Fone de Ouvido,3,419.48
2021-12-24,Smartphone,50,436.09
2021-05-14,Tablet,26,420.66
2021-01-09,Fone de Ouvido,16,377.06
2022-09-21,Smartphone,2,657.64
2021-10-27,Laptop,41,547.12
2025-02-11,Smartwatch,44,807.46
2024-01-07,Fone de Ouvido,1,514.51
2022-11-01,Smartphone,8,472.05
2020-07-24,Smartphone,18,870.8
2020-01-16,Laptop,26,694.1
2021-06-17,Laptop,45,917.08
2020-04-15,Smartwatch,31,672.52
2023-06-06,Fone de Ouvido,44,590.99
2021-04-23,Smartphone,19,107.35
2024-05-12,Tablet,7,301.79
2024-08-09,Smartwatch,7,523.01
2022-05-24,Smartwatch,19,397.97
2021-03-04,Fone de Ouvido,24,440.9
2024-05-21,Laptop,44,829.6
2020-12-14,Tablet,40,75.72
2022-07-16,Smartphone,26,505.91
2022-11-28,Smartphone,46,587.12
2022-03-26,Smartwatch,27,396.62
2024-06-05,Smartphone,7,871.89
2022-02-21,Tablet,15,838.81
2021-02-20,Laptop,12,151.4
2025-01-07,Smartwatch,13,722.37
2024-07-23,Tablet,24,805.39
2023-02-19,Smartphone,29,851.84
2021-09-28,Tablet,25,359.95
2023-11-26,Laptop,8,342.69
2024-12-06,Smartwatch,38,792.27
2024-02-22,Smartwatch,34,849.96
2021-12-02,Fone de Ouvido,27,21.71
2022-12-23,Smartwatch,24,324.83
2022-12-07,Smartphone,2,377.92
2020-02-28,Laptop,34,281.73
2023-11-20,Tablet,33,580.51
2021-08-24,Smartwatch,28,326.56
2021-01-25,Fone de Ouvido,30,242.52
2020-07-22,Laptop,47,819.17
2023-01-23,Tablet,15,564.55
2022-06-26,Fone de Ouvido,20,176.6
2021-05-27,Smartphone,42,319.3
2024-08-15,Tablet,2,142.63
2020-12-27,Laptop,27,874.76
2024-02-26,Smartwatch,48,362.29
2024-12-25,Smartphone,8,448.91
2023-02-20,Tablet,29,788.78
2020-06-15,Smartwatch,34,764.02
2024-10-11,Smartwatch,43,65.68
2023-12-05,Fone de Ouvido,9,589.28
2024-06-14,Tablet,6,653.67
2023-12-15,Smartwatch,15,179.02
2024-04-30,Fone de Ouvido,31,945.64
2021-08-25,Smartwatch,2,696.07
2022-01-08,Smartwatch,16,338.9
2020-02-21,Fone de Ouvido,14,878.55
2024-08-22,Fone de Ouvido,31,984.92
2022-01-15,Smartwatch,45,407.63
2022-12-29,Laptop,23,269.56
2023-12-24,Fone de Ouvido,17,320.17
2020-06-19,Smartwatch,25,84.31
2020-09-11,Laptop,31,369.62
2023-09-15,Laptop,48,201.18
2024-02-06,Smartwatch,2,462.58
2021-08-10,Laptop,42,350.27
2024-03-03,Tablet,42,767.28
2025-02-03,Smartwatch,32,917.88
2024-02-04,Laptop,7,676.87
2024-02-06,Tablet,43,263.28
2022-11-15,Fone de Ouvido,35,216.57
2021-06-30,Tablet,28,986.62
2021-04-04,Smartwatch,44,830.53
2021-09-03,Smartwatch,36,883.55
2023-10-10,Smartphone,6,584.81
2021-03-30,Laptop,33,942.56
2022-02-24,Smartphone,11,734.24
2023-01-26,Tablet,44,865.01
2024-12-27,Smartphone,22,196.04
2020-08-16,Tablet,11,361.79
2024-10-11,Smartwatch,24,580.62
2024-01-26,Smartwatch,5,961.49
2022-04-01,Smartwatch,41,498.18
2024-06-29,Fone de Ouvido,46,846.19
2022-06-26,Laptop,44,789.79
2024-02-13,Fone de Ouvido,32,705.15
2024-12-22,Tablet,43,97.21
2023-03-06,Tablet,30,320.41
2022-06-13,Laptop,20,290.93
2023-01-27,Fone de Ouvido,23,274.42
2021-08-04,Smartphone,34,909.71
2020-11-17,Laptop,23,633.43
2021-08-21,Laptop,47,320.7
2023-04-13,Laptop,29,150.75
2020-04-01,Fone de Ouvido,24,804.17
2024-09-13,Fone de Ouvido,33,250.91
2021-10-29,Fone de Ouvido,14,658.42
2025-02-15,Fone de Ouvido,24,958.49
2020-08-16,Tablet,1,518.1
2023-07-24,Laptop,28,370.55
2023-05-30,Smartphone,28,251.51
2020-04-21,Laptop,25,151.05
2024-03-06,Tablet,23,382.54
2020-09-10,Fone de Ouvido,24,205.9
2023-05-09,Smartwatch,23,183.23
2024-06-17,Smartwatch,9,376.71
2022-05-24,Tablet,50,778.61
2020-11-28,Smartwatch,3,65.93
2021-09-09,Smartwatch,31,445.58
2022-05-30,Fone de Ouvido,14,159.7
2021-10-08,Tablet,21,823.3
2021-02-18,Laptop,32,309.8
2024-09-09,Laptop,31,408.67
2022-05-03,Smartphone,5,590.01
2023-03-02,Smartwatch,20,221.03
2021-04-13,Smartwatch,50,307.87
2025-03-05,Fone de Ouvido,33,205.88
2025-01-01,Smartphone,36,862.43
2024-12-28,Smartwatch,44,768.93
2020-02-27,Smartphone,35,628.26
2020-07-12,Fone de Ouvido,30,883.98
2021-12-20,Smartphone,29,354.51
2024-09-30,Tablet,8,669.4
2023-12-31,Fone de Ouvido,34,977.83
2024-07-23,Fone de Ouvido,15,426.98
2022-03-11,Tablet,3,806.41
2020-07-11,Fone de Ouvido,10,700.8
2024-12-04,Tablet,24,773.26
2024-12-30,Laptop,4,980.03
2022-12-25,Fone de Ouvido,12,960.53
2024-06-19,Laptop,24,70.78
2020-11-11,Smartwatch,48,476.99
2021-01-29,Smartwatch,46,610.8
2024-01-06,Laptop,28,307.77
2022-02-18,Laptop,32,467.57
2021-06-05,Smartwatch,46,173.74
2023-09-10,Smartphone,9,808.57
2023-05-22,Smartphone,49,311.05
2021-04-30,Smartwatch,47,458.33
2022-01-14,Fone de Ouvido,27,179.9
2023-03-20,Tablet,34,169.09
2020-12-17,Laptop,26,301.29
2022-02-19,Fone de Ouvido,19,329.15
2021-07-26,Smartphone,31,259.25
2020-12-26,Smartphone,23,621.86
2024-09-29,Fone de Ouvido,30,137.51
2021-12-31,Smartwatch,46,121.02
2022-12-05,Tablet,22,551.3
2024-11-27,Smartwatch,46,36.68
2022-09-16,Laptop,2,669.16
2023-01-23,Fone de Ouvido,48,46.17
2022-08-21,Smartphone,18,337.2
2023-05-25,Laptop,27,720.51
2020-12-28,Laptop,50,235.17
2023-11-16,Laptop,42,19.28
2024-12-25,Tablet,15,104.46
2020-01-08,Fone de Ouvido,32,270.13
2020-09-20,Smartphone,19,756.79
2021-10-15,Smartphone,36,721.31
2023-12-08,Smartwatch,32,374.04
2023-02-16,Smartphone,34,728.31
2022-03-27,Laptop,6,839.44
2023-12-15,Smartwatch,49,731.11
2023-05-30,Smartwatch,42,585.07
2020-05-25,Laptop,14,753.98
2020-02-21,Smartwatch,30,538.97
2020-07-23,Fone de Ouvido,48,205.83
2025-02-02,Fone de Ouvido,12,173.44
2025-02-19,Smartphone,38,959.18
2024-07-15,Tablet,40,411.97
2023-10-28,Laptop,23,675.12
2020-03-10,Smartphone,44,713.07
2022-09-24,Smartwatch,39,637.15
2023-07-08,Smartphone,9,737.16
2023-05-01,Tablet,7,149.27
2022-07-27,Tablet,7,727.0
2022-01-11,Smartphone,15,64.4
2022-08-11,Smartphone,35,927.26
2021-09-17,Smartwatch,5,706.4
2022-08-02,Smartphone,24,387.63
2023-02-21,Tablet,39,631.61
2020-03-18,Fone de Ouvido,16,490.76
2021-01-26,Tablet,25,970.86
2021-07-04,Fone de Ouvido,28,41.33
2024-06-28,Smartphone,33,547.84
2024-03-20,Smartphone,32,993.83
2021-07-16,Smartwatch,30,462.02
2025-02-09,Smartphone,26,316.9
2022-11-27,Smartphone,19,913.74
2021-02-09,Fone de Ouvido,13,596.47
2020-04-05,Smartphone,42,811.66
2022-08-11,Smartwatch,12,687.07
2023-02-23,Fone de Ouvido,50,863.08
2022-11-23,Tablet,14,183.4
2021-08-04,Laptop,12,833.22
2025-01-16,Laptop,34,91.81
2020-05-14,Fone de Ouvido,32,963.41
2023-11-11,Tablet,48,360.58
2021-10-21,Tablet,27,658.34
2024-04-25,Laptop,38,91.88
2020-04-29,Smartwatch,31,187.88
2024-05-17,Smartphone,39,47.71
2020-05-04,Laptop,24,360.64
2021-11-14,Laptop,1,683.19
2020-06-03,Laptop,33,403.64
2022-04-20,Laptop,25,985.4
2022-02-11,Smartwatch,3,820.86
2020-05-16,Tablet,13,215.31
2021-04-16,Fone de Ouvido,3,911.19
2020-05-01,Smartwatch,16,103.48
2021-09-13,Smartphone,50,596.49
2023-03-28,Laptop,39,434.22
2024-06-05,Smartwatch,19,474.98
2020-12-08,Smartphone,42,507.13
2020-05-05,Laptop,44,951.38
2024-03-10,Smartwatch,36,721.79
2021-04-07,Fone de Ouvido,47,342.59
2022-03-13,Tablet,36,168.08
2020-08-03,Laptop,8,531.33
2022-04-18,Smartphone,20,564.92
2024-07-05,Tablet,44,172.94
2023-02-15,Laptop,11,402.79
2023-03-25,Smartphone,15,120.18
2021-04-06,Laptop,20,617.4
2024-07-01,Smartphone,37,831.06
2023-03-23,Tablet,9,409.4
2021-08-19,Laptop,37,540.66
2024-07-07,Tablet,18,27.06
2022-05-04,Tablet,24,192.83
2024-11-30,Smartphone,49,556.98
2021-04-29,Laptop,26,898.11
2021-07-01,Smartwatch,44,80.78
2023-12-14,Smartphone,19,137.44
2024-02-28,Smartwatch,46,142.59
2020-12-03,Smartwatch,9,923.72
2021-06-17,Smartwatch,20,342.99
2021-01-29,Smartwatch,2,163.55
2023-05-01,Smartphone,36,248.08
2020-08-15,Laptop,12,190.88
2024-03-19,Fone de Ouvido,27,251.53
2025-01-07,Fone de Ouvido,39,818.62
2024-10-03,Smartwatch,37,29.53
2022-03-13,Smartwatch,16,270.42
2024-02-22,Fone de Ouvido,41,154.18
2021-03-21,Tablet,46,277.8
2020-12-28,Smartphone,47,67.61
2021-08-07,Tablet,20,584.86
2020-05-06,Tablet,50,46.47
2024-04-29,Laptop,15,725.66
2023-04-03,Smartphone,12,763.54
2022-05-03,Tablet,25,552.01
2022-04-19,Fone de Ouvido,26,24.43
2023-06-30,Tablet,33,363.42
2022-02-07,Tablet,47,682.82
2020-04-04,Smartphone,20,978.99
2021-01-22,Laptop,8,648.23
2021-05-20,Fone de Ouvido,40,985.79
2020-02-23,Smartphone,48,32.17
2024-11-18,Smartphone,16,518.1
2023-10-10,Smartphone,36,574.55
2024-07-18,Smartwatch,7,705.66
2024-12-25,Smartphone,29,948.04
2022-09-01,Fone de Ouvido,18,994.99
2021-08-24,Tablet,11,309.95
2023-10-15,Fone de Ouvido,14,662.76
2022-07-06,Fone de Ouvido,31,999.71
2024-05-11,Smartphone,23,91.74
2024-01-31,Smartwatch,37,93.04
2023-10-08,Smartwatch,50,748.5
2023-09-24,Laptop,9,945.67
2020-09-26,Fone de Ouvido,17,131.78
2023-08-06,Fone de Ouvido,33,584.21
2022-06-29,Laptop,18,816.14
2021-04-04,Laptop,20,95.99
2021-12-01,Laptop,19,813.84
2020-08-29,Fone de Ouvido,11,926.75
2024-01-16,Fone de Ouvido,34,258.72
2021-06-14,Laptop,24,456.11
2024-01-22,Laptop,33,110.86
2020-06-01,Laptop,29,305.11
2020-03-09,Smartphone,45,127.61
2023-12-15,Laptop,27,810.23
2020-07-22,Smartphone,17,540.42
2024-01-14,Smartwatch,19,810.95
2024-01-05,Smartphone,26,308.5
2020-09-06,Tablet,20,247.19
2020-04-26,Laptop,4,703.64
2023-03-15,Tablet,5,489.82
2022-03-10,Tablet,26,315.53
2022-10-27,Fone de Ouvido,42,123.47
2021-04-08,Laptop,13,634.78
2022-02-14,Smartwatch,44,759.94
2023-11-09,Tablet,33,643.99
2020-08-22,Laptop,10,166.13
2024-03-10,Smartwatch,43,745.5
2020-12-08,Fone de Ouvido,30,345.77
2022-03-24,Laptop,39,570.48
2020-12-23,Smartwatch,26,629.19
2022-05-09,Smartwatch,50,509.36
2022-04-17,Fone de Ouvido,31,946.36
2022-07-03,Tablet,14,689.12
2021-11-04,Smartphone,43,533.76
2021-03-23,Tablet,28,174.69
2024-04-26,Fone de Ouvido,33,303.14
2023-02-03,Tablet,23,466.64
2023-11-11,Laptop,34,234.52
2024-10-23,Smartphone,30,944.81
2023-12-13,Smartwatch,38,719.36
2021-11-24,Laptop,43,974.86
2021-04-08,Laptop,42,618.06
2020-10-31,Smartphone,37,969.45
2023-01-16,Tablet,21,644.13
2021-04-29,Tablet,37,131.76
2022-06-20,Smartwatch,28,669.94
2025-01-14,Smartphone,20,371.66
2024-07-12,Laptop,5,498.38
2021-11-02,Smartwatch,32,610.65
2021-01-11,Tablet,19,209.38
2025-01-06,Laptop,43,415.63
2021-11-22,Fone de Ouvido,1,717.2
2025-01-23,Smartwatch,30,188.21
2023-06-17,Smartphone,45,92.57
2020-12-31,Smartwatch,18,16.78
2021-09-10,Laptop,14,388.31
2022-01-09,Fone de Ouvido,2,351.83
2021-09-16,Fone de Ouvido,49,729.32
2024-11-28,Laptop,18,482.61
2020-07-10,Fone de Ouvido,22,318.42
2024-08-07,Tablet,35,349.82
2023-09-09,Smartphone,49,51.63
2020-03-30,Tablet,33,598.3
2024-04-11,Smartphone,29,44.52
2020-09-19,Fone de Ouvido,5,508.5
2024-07-06,Laptop,8,284.68
2021-12-18,Fone de Ouvido,1,931.15
2024-04-26,Fone de Ouvido,35,549.87
2022-05-26,Smartwatch,11,902.08
2024-05-03,Tablet,25,938.97
2023-04-30,Smartphone,41,993.52
2023-08-18,Fone de Ouvido,19,15.69
2022-07-15,Tablet,37,170.16
2023-03-15,Tablet,44,379.07
2020-03-16,Smartphone,15,29.2
2025-01-06,Smartwatch,26,272.78
2022-11-29,Fone de Ouvido,44,662.96
2022-04-03,Smartphone,23,405.16
2023-03-28,Tablet,11,257.24
2022-10-11,Fone de Ouvido,22,736.77
2022-10-23,Laptop,11,191.68
2024-10-21,Tablet,23,436.67
2021-05-29,Laptop,22,803.16
2022-12-29,Fone de Ouvido,3,428.54
2020-06-30,Fone de Ouvido,5,39.08
2020-01-03,Fone de Ouvido,30,692.8
2023-06-21,Smartphone,35,475.34
2020-08-10,Fone de Ouvido,41,468.63
2024-05-21,Tablet,30,233.37
2021-01-12,Smartphone,8,361.97
2020-02-02,Fone de Ouvido,1,288.11
2021-06-03,Smartphone,31,697.6
2025-02-11,Smartphone,11,20.08
2023-11-29,Laptop,38,421.73
2022-11-03,Fone de Ouvido,20,194.76
2025-03-22,Tablet,14,748.56
2022-01-23,Fone de Ouvido,22,569.49
2023-06-01,Smartwatch,16,168.46
2022-11-14,Smartwatch,47,921.09
2022-09-12,Fone de Ouvido,26,454.69
2025-01-23,Tablet,35,180.82
2025-01-25,Fone de Ouvido,30,876.9
2020-06-27,Smartphone,32,512.6
2024-12-24,Smartphone,46,712.56
2024-11-14,Fone de Ouvido,45,221.34
2024-04-26,Fone de Ouvido,7,361.74
2021-01-08,Tablet,12,101.2
2021-10-06,Tablet,12,955.01
2020-07-05,Smartphone,49,531.2
2020-12-26,Smartphone,27,986.94
2024-01-22,Fone de Ouvido,26,200.14
2021-07-05,Smartphone,2,61.03
2020-01-04,Tablet,26,168.37
2022-10-31,Laptop,50,857.54
2020-12-31,Smartphone,42,996.2
2024-11-28,Tablet,28,467.79
2023-12-01,Smartwatch,17,967.52
2021-01-10,Smartwatch,1,171.33
2020-05-07,Smartphone,26,894.31
2020-04-15,Smartwatch,29,695.6
2021-07-20,Tablet,39,321.12
2021-10-10,Smartphone,7,941.99
2024-02-22,Smartphone,49,137.03
2021-12-30,Laptop,17,367.39
2021-07-03,Smartwatch,42,828.62
2021-12-23,Tablet,3,481.32
2021-04-04,Smartwatch,24,633.34
2020-04-02,Tablet,36,913.38
2025-01-03,Fone de Ouvido,49,906.97
2022-05-30,Smartwatch,28,732.35
2020-01-08,Laptop,5,424.38
2023-01-25,Tablet,38,632.25
2025-02-18,Fone de Ouvido,24,130.54
2020-07-14,Tablet,16,325.27
2022-08-18,Smartphone,26,351.64
2020-12-29,Laptop,29,414.64
2023-11-18,Laptop,3,359.75
2023-01-31,Laptop,7,342.1
2023-04-06,Tablet,10,279.23
2020-06-21,Smartphone,8,942.32
2023-03-19,Smartwatch,4,915.99
2022-06-15,Tablet,19,607.44
2020-08-14,Smartphone,22,656.0
2021-02-05,Tablet,25,808.7
2020-06-03,Laptop,28,884.54
2024-03-09,Laptop,43,395.39
2023-10-26,Smartphone,37,425.71
2024-03-29,Tablet,40,37.94
2023-10-08,Laptop,36,788.75
2023-02-07,Smartwatch,13,788.06
2022-03-19,Fone de Ouvido,42,624.49
2022-11-22,Smartwatch,28,596.94
2020-07-31,Laptop,43,752.88
2021-12-19,Fone de Ouvido,6,444.7
2022-10-03,Laptop,12,87.82
2023-01-23,Laptop,10,33.61
2020-06-28,Laptop,40,521.2
2021-11-02,Tablet,29,665.27
2020-08-08,Smartphone,37,687.42
2022-06-18,Smartphone,49,126.2
2022-06-18,Laptop,28,192.0
2023-11-18,Laptop,1,737.78
2020-02-19,Fone de Ouvido,43,105.98
2023-01-03,Laptop,24,745.42
2023-09-30,Smartwatch,3,624.31
2021-08-23,Laptop,29,162.06
2020-01-20,Laptop,37,408.46
2023-08-04,Tablet,16,395.82
2022-10-09,Tablet,13,963.57
2025-01-05,Smartphone,6,731.4
2024-07-02,Smartphone,16,341.52
2023-01-20,Fone de Ouvido,36,613.06
2024-10-10,Smartphone,50,803.32
2022-12-25,Fone de Ouvido,18,411.82
2025-01-29,Tablet,38,318.43
2020-09-16,Smartwatch,41,497.74
2022-09-22,Fone de Ouvido,44,202.52
2022-11-22,Smartwatch,7,922.48
2020-04-15,Smartphone,24,656.82
2023-08-22,Fone de Ouvido,24,263.71
2024-12-04,Tablet,3,368.71
2021-01-02,Smartwatch,12,155.33
2022-01-17,Tablet,40,149.08
2023-10-12,Laptop,35,35.92
2021-12-03,Laptop,22,56.82
2024-04-12,Fone de Ouvido,25,12.11
2022-04-17,Laptop,28,415.61
2024-12-19,Smartphone,27,693.79
2021-04-09,Smartphone,44,329.84
2021-07-07,Laptop,10,546.39
2023-07-24,Tablet,25,666.56
2020-05-29,Smartphone,36,940.55
2023-12-01,Fone de Ouvido,21,90.3
2021-08-19,Tablet,39,960.79
2021-11-25,Tablet,23,876.95
2021-02-10,Fone de Ouvido,7,199.61
2021-11-13,Fone de Ouvido,42,784.89
2021-05-27,Smartphone,37,761.31
2020-06-04,Tablet,43,38.6
2023-03-01,Fone de Ouvido,24,903.39
2024-02-10,Tablet,29,704.59
2022-08-01,Tablet,26,114.77
2022-05-29,Tablet,47,14.7
2021-10-13,Smartwatch,43,627.06
2022-07-02,Smartphone,19,245.23
2024-05-08,Tablet,31,36.26
2023-07-31,Laptop,23,46.14
2021-04-27,Fone de Ouvido,9,288.86
2021-03-17,Laptop,13,301.93
2022-03-30,Smartphone,16,483.36
2022-07-29,Laptop,23,698.94
2023-03-21,Tablet,29,909.15
2023-08-31,Smartphone,7,124.24
2021-10-10,Smartphone,47,304.9
2023-02-04,Tablet,23,857.66
2023-10-27,Laptop,8,993.43
2023-10-03,Laptop,46,69.41
2022-03-01,Laptop,41,366.9
